names,budget_x,revenue,score_scaled,budget_x_scaled,revenue_scaled,year_scaled,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,lang_ Chinese,lang_ English,lang_ French,lang_ German,lang_ Italian,lang_ Japanese,lang_ Korean,"lang_ Spanish, Castilian",lang_Other,country_ES,country_FR,country_GB,country_HK,country_IT,country_JP,country_KR,country_Other,country_US,status_ Post Production,status_ Released
Critters 2,4500000.0,3813293.0,-0.4166666666666667,-0.5024293286219081,-0.3952490066146609,-1.3333333333333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
In a Valley of Violence,8800000.0,53647.0,-0.3333333333333333,-0.4549469964664311,-0.40482454882783553,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Galaxy Quest,45000000.0,90523726.0,0.5,-0.055212014134275615,-0.17440390271015752,-0.7222222222222222,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Not Without My Daughter,45860000.0,14789113.0,0.08333333333333333,-0.04571554770318021,-0.367294399256892,-1.2222222222222223,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Inspector Gadget,75000000.0,97387965.0,-1.75,0.2760600706713781,-0.1569211901606729,-0.7777777777777778,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Miss March,6000000.0,4713059.0,-0.8333333333333334,-0.48586572438162545,-0.3929573687011501,-0.2222222222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Dig,116000000.0,887668759.2,0.3333333333333333,0.7287985865724381,1.855865945948225,0.4444444444444444,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
La Chèvre,99000000.0,796243101.0,0.5833333333333334,0.541077738515901,1.6230115097961575,-1.7777777777777777,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Hawa,51600000.0,249812559.2,-0.16666666666666666,0.0176678445229682,0.23129305556568347,0.5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Mr. Holmes,11000000.0,29355203.0,0.0,-0.43065371024734983,-0.33019563791715395,0.1111111111111111,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Straw Dogs,25000000.0,11253821.0,0.5,-0.2760600706713781,-0.37629852831103666,-2.1666666666666665,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Creature from the Black Lagoon,28920050.0,1300000.0,0.3333333333333333,-0.23277329946996467,-0.40165017928240043,-2.1666666666666665,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Liz and the Blue Bird,99800000.0,553635502.2,0.5833333333333334,0.5499116607773852,1.0051077753630926,0.2777777777777778,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Thank You for Your Service,20000000.0,9985316.0,0.0,-0.33127208480565373,-0.3795293173733907,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Big Sleep,1600000.0,4900000.0,1.0,-0.534452296819788,-0.3924812437051071,-2.1666666666666665,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Assassination Classroom,160800000.0,345905292.4,0.6666666666666666,1.2234982332155477,0.4760341889425831,0.1111111111111111,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Scooby-Doo! Frankencreepy,100780000.0,892986395.2,1.0833333333333333,0.5607332155477032,1.8694095742558627,0.05555555555555555,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Asakusa Kid,56600000.0,583921229.0,0.25,0.07287985865724382,1.082243297013289,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Dirty Dancing,6000000.0,9816585.2,-0.8333333333333334,-0.48586572438162545,-0.3799590623275866,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Brazil,15000000.0,9934484.0,1.0,-0.38648409893992935,-0.37965878274374204,-1.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Kite,85400000.0,435045871.0,0.16666666666666666,0.3909010600706714,0.7030686951942652,-0.4444444444444444,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Beasts Clawing at Straws,26268000.0,5707415.0,0.5833333333333334,-0.2620583038869258,-0.3904248170053459,0.3888888888888889,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
The Bélier Family,11000000.0,260243983.0,0.3333333333333333,-0.43065371024734983,0.25786112578836257,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Moneyboys,47220616.4,319773152.6,0.08333333333333333,-0.030691073321554786,0.4094775482972988,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fate/stay night: Heaven's Feel III. Spring Song,39461149.2,20150000.0,1.0833333333333333,-0.11637423586572435,-0.35364061382907275,0.3888888888888889,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Be with You,961023.8,18588844.0,1.5,-0.5415081294169611,-0.35761676349299076,0.2777777777777778,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Under the Silver Lake,8500000.0,2053469.0,-0.08333333333333333,-0.4582597173144876,-0.399731149082265,0.3333333333333333,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Mainstream,5000000.0,213462544.6,-0.16666666666666666,-0.49690812720848054,0.1387122383153854,0.4444444444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Phantom,18000000.0,1199510.0,-0.5833333333333334,-0.35335689045936397,-0.4019061199313344,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Cabinet of Dr. Caligari,18000.0,8811.0,1.25,-0.5519213780918728,-0.40493874282659764,-2.1666666666666665,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Savage Dog,110850080.0,440492766.2,-1.0833333333333333,0.6719310954063604,0.7169415371901174,0.2222222222222222,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Sadako DX,6030000.0,2352175.0,-2.0,-0.4855344522968198,-0.3989703668404453,0.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Puppet Master,156800000.0,566216941.8,-0.5833333333333334,1.1793286219081272,1.0371517779080945,-1.3333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Greatest Game Ever Played,25000000.0,15468266.0,0.5833333333333334,-0.2760600706713781,-0.3655646464501905,-0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Kalashnikov AK-47,3500000.0,1593464.0,0.8333333333333334,-0.5134717314487632,-0.4009027480295519,0.3888888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
El Gringo,3000000.0,101510986.2,-0.25,-0.5189929328621908,-0.14642015800327993,-0.05555555555555555,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Signal,4000000.0,2665322.0,-0.4166666666666667,-0.5079505300353356,-0.3981728044323279,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Signal,50000.0,406299.0,-0.4166666666666667,-0.5515680212014135,-0.4039263700863901,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Haunted World of El Superbeasto,10000000.0,128116661.8,-0.4166666666666667,-0.4416961130742049,-0.07865745645695608,-0.16666666666666666,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ronal the Barbarian,2485518.0,2403409.0,-0.4166666666666667,-0.5246740503533569,-0.3988398776056211,-0.1111111111111111,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
The Incredible Burt Wonderstone,32000000.0,27392609.0,-0.75,-0.19876325088339222,-0.33519422068114907,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Tower,108400000.0,765957562.2,0.4166666666666667,0.6448763250883393,1.5458764669681524,-0.05555555555555555,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Prayers for the Stolen,101400000.0,569937260.2,1.0833333333333333,0.5675795053003534,1.0466271556127111,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
Fortress,12000000.0,46730578.0,-0.3333333333333333,-0.4196113074204947,-0.2859418340265113,-1.1111111111111112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Hole in the Ground,5300000.0,3373474.0,-0.75,-0.49359540636042404,-0.3963691933026247,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Coogan's Bluff,7338225.8,3110000.0,-0.16666666666666666,-0.471088496024735,-0.3970402422282613,-2.1666666666666665,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Getaway,18000000.0,11813989.0,-1.1666666666666667,-0.35335689045936397,-0.37487182155979737,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Brewster's Millions,20000000.0,45833132.0,0.08333333333333333,-0.33127208480565373,-0.28822756307042785,-1.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
When a Stranger Calls,15000000.0,67215435.0,-0.6666666666666666,-0.38648409893992935,-0.23376840787565936,-0.3888888888888889,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Gandhi,22000000.0,127767889.0,0.8333333333333334,-0.30918727915194344,-0.0795457551609317,-1.7222222222222223,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dogville,10000000.0,16680836.0,1.0833333333333333,-0.4416961130742049,-0.36247631972436867,-0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Cutthroat Island,92000000.0,18517322.0,-0.5833333333333334,0.4637809187279152,-0.3577989247736461,-1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anne of Green Gables: The Sequel,118640000.0,663820514.4,1.25,0.7579505300353356,1.2857409082645044,-1.4444444444444444,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Take Down,164900000.0,690959382.4,-0.5,1.2687720848056536,1.3548616116902457,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Eraserhead,100000.0,7097971.0,0.75,-0.5510159010600707,-0.3868831730107296,-1.8333333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Greenberg,20026068.0,6344112.0,-0.5,-0.33098423144876327,-0.38880319651221923,-0.16666666666666666,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Firewalker,18145817.8,11949484.0,-1.0,-0.35174671157243814,-0.374526725747007,-1.5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
She Devils of the SS,81300000.0,820609628.0,-1.9166666666666667,0.3456272084805654,1.6850712643254295,-2.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Confidence,15000000.0,12970401.0,-0.25,-0.38648409893992935,-0.37192652513512825,-0.5555555555555556,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Ted Bundy: American Boogeyman,152400000.0,316334439.8,0.5833333333333334,1.1307420494699647,0.40071939937173934,0.4444444444444444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
They Live Inside Us,70740000.0,431298841.2,-0.5833333333333334,0.22901943462897525,0.693525285515821,0.3888888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Key,174600000.0,175269998.8,-2.0,1.3758833922261484,0.04143862943398932,-1.6666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Death Wish V: The Face of Death,5000000.0,1702394.0,-0.8333333333333334,-0.49690812720848054,-0.4006253113205423,-1.0555555555555556,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Tom and Jerry: Willy Wonka and the Chocolate Factory,180000000.0,578329243.6,0.08333333333333333,1.435512367491166,1.068000920935021,0.2222222222222222,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Katy Perry: Part of Me,12000000.0,32700439.0,0.5,-0.4196113074204947,-0.3216755675352533,-0.05555555555555555,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Hellhole,61100000.0,431483072.0,-1.9166666666666667,0.12257067137809187,0.6939945078315304,0.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
My Lucky Stars,91400000.0,240920333.4,-0.08333333333333333,0.4571554770318021,0.2086452095937541,-1.5555555555555556,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
A Hard Day,23622012.8,19004.0,0.5,-0.29127636042402827,-0.40491278200428116,0.05555555555555555,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
The Messengers,16000000.0,53774833.0,-0.6666666666666666,-0.3754416961130742,-0.26800063394733725,-0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Other Side of the Box,50140000.0,358606375.0,0.08333333333333333,0.0015459363957597172,0.508382913420717,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Mackenna's Gold,7000000.0,277238035.8,0.08333333333333333,-0.4748233215547703,0.3011437300440076,-2.1666666666666665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Warlock: The Armageddon,3000000.0,3902679.0,-1.0,-0.5189929328621908,-0.3950213470381298,-1.1111111111111112,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
French Exit,53400000.0,532412661.8,-0.75,0.037544169611307424,0.9510547596978762,0.4444444444444444,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Shoplifters,102460000.0,1010286272.6,1.1666666666666667,0.5792844522968198,2.1681637462294763,0.2777777777777778,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Grapes of Wrath,800000.0,1591000.0,1.0833333333333333,-0.5432862190812721,-0.4009090236565692,-2.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
My Brother's Wife,128200000.0,563428871.8,-0.16666666666666666,0.8635159010600707,1.0300507684039322,-0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Breaking In,6000000.0,51485382.0,-0.4166666666666667,-0.48586572438162545,-0.27383169748243996,0.2777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Trial of the Chicago 7,35000000.0,116473.0,1.0,-0.16563604240282687,-0.40466453562045246,0.3888888888888889,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ilsa: She Wolf of the SS,118600000.0,467034224.2,-0.25,0.7575088339222615,0.7845406812260723,-2.111111111111111,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Scooby-Doo! and the Gourmet Ghost,235000000.0,908565495.4,1.4166666666666667,2.0428445229681977,1.9090883981686397,0.2777777777777778,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
IO,130200000.0,657284044.6,-1.3333333333333333,0.8856007067137809,1.2690929997925258,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
It's Only the End of the World,10000000.0,64412531.8,0.5833333333333334,-0.4416961130742049,-0.24090719645071199,0.16666666666666666,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Secret Admirer,40789400.0,8622757.0,0.4166666666666667,-0.1017071554770318,-0.3829996550654077,-1.5555555555555556,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Iron Sky: The Coming Race,21000000.0,400900.0,-1.1666666666666667,-0.3202296819787986,-0.4039401209428295,0.3333333333333333,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Basic,50000000.0,42598498.0,0.0,0.0,-0.2964659382821286,-0.5555555555555556,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Offender,2000000.0,142547544.4,0.4166666666666667,-0.5300353356890459,-0.04190305843393281,-0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
In the Electric Mist,88800000.0,578968982.6,-0.3333333333333333,0.4284452296819788,1.0696302891787104,-0.16666666666666666,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Nutty Professor,55000000.0,273814019.0,-0.75,0.055212014134275615,0.29242301075101584,-0.9444444444444444,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
High Strung,25091412.8,2093725.0,0.5,-0.27505065371024734,-0.3996286200070985,0.16666666666666666,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Far and Away,60000000.0,137783840.0,0.16666666666666666,0.11042402826855123,-0.054035863643063085,-1.1666666666666667,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Courage Under Fire,46000000.0,100833145.0,0.0,-0.044169611307420496,-0.14814656975173415,-0.9444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Natural,28000000.0,47951979.0,0.3333333333333333,-0.24293286219081273,-0.282831015392333,-1.6111111111111112,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
L: change the WorLd,19600000.0,30231200.0,-0.5,-0.33568904593639576,-0.3279645379007922,-0.2777777777777778,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Cube 2: Hypercube,7900000.0,3563603.0,-0.8333333333333334,-0.4648851590106007,-0.39588494870474267,-0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The House of Flowers: The Movie,174400000.0,895189907.0,1.3333333333333333,1.3736749116607774,1.8750217569608643,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
All Star Superman,3500000.0,243170289.8,0.3333333333333333,-0.5134717314487632,0.2143756832835649,-0.1111111111111111,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Nobody's Hero,110800000.0,408974526.0,-0.25,0.6713780918727915,0.636666894439157,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Legacy of Lies,4500000.0,94583.0,-0.75,-0.5024293286219081,-0.40472028784261554,0.3888888888888889,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Dance of the Vampires,2000000.0,214883443.8,0.4166666666666667,-0.5300353356890459,0.1423311642116709,-2.1666666666666665,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
